province,obvs_start,obvs_end,outbreak,exp_start,exp_end
Lualaba,2010_1,2020_47,2020_16,2018_39,2018_44
Lualaba,2010_1,2020_47,2020_16,2019_18,2019_18
Lualaba,2010_1,2020_47,2020_16,2019_27,2019_45
Lualaba,2010_1,2020_47,2020_16,2020_13,2020_13
Lualaba,2010_1,2020_47,2020_16,2010_32,2010_32
Lualaba,2010_1,2020_47,2020_16,2011_30,2011_35
Lualaba,2010_1,2020_47,2020_16,2011_48,2011_48
Lualaba,2010_1,2020_47,2020_16,2012_4,2012_4
Lualaba,2010_1,2020_47,2020_16,2012_45,2012_45
Lualaba,2010_1,2020_47,2020_16,2013_1,2013_1
Lualaba,2010_1,2020_47,2020_16,2013_18,2013_18
Lualaba,2010_1,2020_47,2020_16,2013_30,2013_30
Lualaba,2010_1,2020_47,2020_16,2013_38,2013_39
Lualaba,2010_1,2020_47,2020_16,2013_48,2014_1
Lualaba,2010_1,2020_47,2020_16,2014_8,2014_12
Lualaba,2010_1,2020_47,2020_16,2014_20,2014_31
Lualaba,2010_1,2020_47,2020_16,2014_49,2014_49
Lualaba,2010_1,2020_47,2020_16,2015_31,2015_38
Lualaba,2010_1,2020_47,2020_16,2015_52,2015_52
Lualaba,2010_1,2020_47,2020_16,2016_15,2016_26
Lualaba,2010_1,2020_47,2020_16,2017_13,2017_16
Lualaba,2010_1,2020_47,2020_16,2017_37,2017_41
Lualaba,2010_1,2020_47,2020_16,2018_3,2018_3
Lualaba,2010_1,2020_47,2020_16,2018_39,2018_44
Lualaba,2010_1,2020_47,2020_16,2019_18,2019_18
Lualaba,2010_1,2020_47,2020_16,2019_27,2019_45
Lualaba,2010_1,2020_47,2020_16,2020_13,2020_13
Lualaba,2010_1,2020_47,2020_16,2010_32,2010_32
Lualaba,2010_1,2020_47,2020_16,2011_30,2011_35
Lualaba,2010_1,2020_47,2020_16,2011_48,2011_48
Lualaba,2010_1,2020_47,2020_16,2012_4,2012_4
Lualaba,2010_1,2020_47,2020_16,2012_45,2012_45
Lualaba,2010_1,2020_47,2020_16,2013_1,2013_1
Lualaba,2010_1,2020_47,2020_16,2013_18,2013_18
Lualaba,2010_1,2020_47,2020_16,2013_30,2013_30
Lualaba,2010_1,2020_47,2020_16,2013_38,2013_39
Lualaba,2010_1,2020_47,2020_16,2013_48,2014_1
Lualaba,2010_1,2020_47,2020_16,2014_8,2014_12
Lualaba,2010_1,2020_47,2020_16,2014_20,2014_31
Lualaba,2010_1,2020_47,2020_16,2014_49,2014_49
Lualaba,2010_1,2020_47,2020_16,2015_31,2015_38
Lualaba,2010_1,2020_47,2020_16,2015_52,2015_52
Lualaba,2010_1,2020_47,2020_16,2016_15,2016_26
Lualaba,2010_1,2020_47,2020_16,2017_13,2017_16
Lualaba,2010_1,2020_47,2020_16,2017_37,2017_41
Lualaba,2010_1,2020_47,2020_16,2018_3,2018_3
Lualaba,2010_1,2020_47,2020_16,2018_39,2018_44
Lualaba,2010_1,2020_47,2020_16,2019_18,2019_18
Lualaba,2010_1,2020_47,2020_16,2019_27,2019_45
Lualaba,2010_1,2020_47,2020_16,2020_13,2020_13
Maï-Ndombe,2010_1,2020_47,2011_24,2011_17,2011_17
Maï-Ndombe,2010_1,2020_47,2011_24,2011_37,2011_37
Maï-Ndombe,2010_1,2020_47,2011_24,2012_25,2012_25
Maï-Ndombe,2010_1,2020_47,2011_24,2013_13,2013_20
Maï-Ndombe,2010_1,2020_47,2011_24,2014_27,2014_27
Maï-Ndombe,2010_1,2020_47,2011_24,2014_38,2014_38
Maï-Ndombe,2010_1,2020_47,2011_24,2015_44,2015_44
Maï-Ndombe,2010_1,2020_47,2011_24,2016_7,2016_7
Maï-Ndombe,2010_1,2020_47,2011_24,2016_17,2016_17
Maï-Ndombe,2010_1,2020_47,2011_24,2016_38,2016_38
Maï-Ndombe,2010_1,2020_47,2011_24,2017_21,2017_21
Maï-Ndombe,2010_1,2020_47,2011_24,2018_3,2018_3
Maï-Ndombe,2010_1,2020_47,2011_24,2018_47,2019_11
Maï-Ndombe,2010_1,2020_47,2011_24,2019_27,2019_31
Maï-Ndombe,2010_1,2020_47,2011_24,2019_45,2019_45
Maï-Ndombe,2010_1,2020_47,2011_24,2020_7,2020_7
Maï-Ndombe,2010_1,2020_47,2011_25,2011_17,2011_17
Maï-Ndombe,2010_1,2020_47,2011_25,2011_37,2011_37
Maï-Ndombe,2010_1,2020_47,2011_25,2012_25,2012_25
Maï-Ndombe,2010_1,2020_47,2011_25,2013_13,2013_20
Maï-Ndombe,2010_1,2020_47,2011_25,2014_27,2014_27
Maï-Ndombe,2010_1,2020_47,2011_25,2014_38,2014_38
Maï-Ndombe,2010_1,2020_47,2011_25,2015_44,2015_44
Maï-Ndombe,2010_1,2020_47,2011_25,2016_7,2016_7
Maï-Ndombe,2010_1,2020_47,2011_25,2016_17,2016_17
Maï-Ndombe,2010_1,2020_47,2011_25,2016_38,2016_38
Maï-Ndombe,2010_1,2020_47,2011_25,2017_21,2017_21
Maï-Ndombe,2010_1,2020_47,2011_25,2018_3,2018_3
Maï-Ndombe,2010_1,2020_47,2011_25,2018_47,2019_11
Maï-Ndombe,2010_1,2020_47,2011_25,2019_27,2019_31
Maï-Ndombe,2010_1,2020_47,2011_25,2019_45,2019_45
Maï-Ndombe,2010_1,2020_47,2011_25,2020_7,2020_7
Maï-Ndombe,2010_1,2020_47,2011_27,2011_17,2011_17
Maï-Ndombe,2010_1,2020_47,2011_27,2011_37,2011_37
Maï-Ndombe,2010_1,2020_47,2011_27,2012_25,2012_25
Maï-Ndombe,2010_1,2020_47,2011_27,2013_13,2013_20
Maï-Ndombe,2010_1,2020_47,2011_27,2014_27,2014_27
Maï-Ndombe,2010_1,2020_47,2011_27,2014_38,2014_38
Maï-Ndombe,2010_1,2020_47,2011_27,2015_44,2015_44
Maï-Ndombe,2010_1,2020_47,2011_27,2016_7,2016_7
Maï-Ndombe,2010_1,2020_47,2011_27,2016_17,2016_17
Maï-Ndombe,2010_1,2020_47,2011_27,2016_38,2016_38
Maï-Ndombe,2010_1,2020_47,2011_27,2017_21,2017_21
Maï-Ndombe,2010_1,2020_47,2011_27,2018_3,2018_3
Maï-Ndombe,2010_1,2020_47,2011_27,2018_47,2019_11
Maï-Ndombe,2010_1,2020_47,2011_27,2019_27,2019_31
Maï-Ndombe,2010_1,2020_47,2011_27,2019_45,2019_45
Maï-Ndombe,2010_1,2020_47,2011_27,2020_7,2020_7
Maï-Ndombe,2010_1,2020_47,2011_27,2011_17,2011_17
Maï-Ndombe,2010_1,2020_47,2011_27,2011_37,2011_37
Maï-Ndombe,2010_1,2020_47,2011_27,2012_25,2012_25
Maï-Ndombe,2010_1,2020_47,2011_27,2013_13,2013_20
Maï-Ndombe,2010_1,2020_47,2011_27,2014_27,2014_27
Maï-Ndombe,2010_1,2020_47,2011_27,2014_38,2014_38
Maï-Ndombe,2010_1,2020_47,2011_27,2015_44,2015_44
Maï-Ndombe,2010_1,2020_47,2011_27,2016_7,2016_7
Maï-Ndombe,2010_1,2020_47,2011_27,2016_17,2016_17
Maï-Ndombe,2010_1,2020_47,2011_27,2016_38,2016_38
Maï-Ndombe,2010_1,2020_47,2011_27,2017_21,2017_21
Maï-Ndombe,2010_1,2020_47,2011_27,2018_3,2018_3
Maï-Ndombe,2010_1,2020_47,2011_27,2018_47,2019_11
Maï-Ndombe,2010_1,2020_47,2011_27,2019_27,2019_31
Maï-Ndombe,2010_1,2020_47,2011_27,2019_45,2019_45
Maï-Ndombe,2010_1,2020_47,2011_27,2020_7,2020_7
Maï-Ndombe,2010_1,2020_47,2011_32,2011_17,2011_17
Maï-Ndombe,2010_1,2020_47,2011_32,2011_37,2011_37
Maï-Ndombe,2010_1,2020_47,2011_32,2012_25,2012_25
Maï-Ndombe,2010_1,2020_47,2011_32,2013_13,2013_20
Maï-Ndombe,2010_1,2020_47,2011_32,2014_27,2014_27
Maï-Ndombe,2010_1,2020_47,2011_32,2014_38,2014_38
Maï-Ndombe,2010_1,2020_47,2011_32,2015_44,2015_44
Maï-Ndombe,2010_1,2020_47,2011_32,2016_7,2016_7
Maï-Ndombe,2010_1,2020_47,2011_32,2016_17,2016_17
Maï-Ndombe,2010_1,2020_47,2011_32,2016_38,2016_38
Maï-Ndombe,2010_1,2020_47,2011_32,2017_21,2017_21
Maï-Ndombe,2010_1,2020_47,2011_32,2018_3,2018_3
Maï-Ndombe,2010_1,2020_47,2011_32,2018_47,2019_11
Maï-Ndombe,2010_1,2020_47,2011_32,2019_27,2019_31
Maï-Ndombe,2010_1,2020_47,2011_32,2019_45,2019_45
Maï-Ndombe,2010_1,2020_47,2011_32,2020_7,2020_7
Maï-Ndombe,2010_1,2020_47,2011_34,2011_17,2011_17
Maï-Ndombe,2010_1,2020_47,2011_34,2011_37,2011_37
Maï-Ndombe,2010_1,2020_47,2011_34,2012_25,2012_25
Maï-Ndombe,2010_1,2020_47,2011_34,2013_13,2013_20
Maï-Ndombe,2010_1,2020_47,2011_34,2014_27,2014_27
Maï-Ndombe,2010_1,2020_47,2011_34,2014_38,2014_38
Maï-Ndombe,2010_1,2020_47,2011_34,2015_44,2015_44
Maï-Ndombe,2010_1,2020_47,2011_34,2016_7,2016_7
Maï-Ndombe,2010_1,2020_47,2011_34,2016_17,2016_17
Maï-Ndombe,2010_1,2020_47,2011_34,2016_38,2016_38
Maï-Ndombe,2010_1,2020_47,2011_34,2017_21,2017_21
Maï-Ndombe,2010_1,2020_47,2011_34,2018_3,2018_3
Maï-Ndombe,2010_1,2020_47,2011_34,2018_47,2019_11
Maï-Ndombe,2010_1,2020_47,2011_34,2019_27,2019_31
Maï-Ndombe,2010_1,2020_47,2011_34,2019_45,2019_45
Maï-Ndombe,2010_1,2020_47,2011_34,2020_7,2020_7
Maï-Ndombe,2010_1,2020_47,2011_49,2011_17,2011_17
Maï-Ndombe,2010_1,2020_47,2011_49,2011_37,2011_37
Maï-Ndombe,2010_1,2020_47,2011_49,2012_25,2012_25
Maï-Ndombe,2010_1,2020_47,2011_49,2013_13,2013_20
Maï-Ndombe,2010_1,2020_47,2011_49,2014_27,2014_27
Maï-Ndombe,2010_1,2020_47,2011_49,2014_38,2014_38
Maï-Ndombe,2010_1,2020_47,2011_49,2015_44,2015_44
Maï-Ndombe,2010_1,2020_47,2011_49,2016_7,2016_7
Maï-Ndombe,2010_1,2020_47,2011_49,2016_17,2016_17
Maï-Ndombe,2010_1,2020_47,2011_49,2016_38,2016_38
Maï-Ndombe,2010_1,2020_47,2011_49,2017_21,2017_21
Maï-Ndombe,2010_1,2020_47,2011_49,2018_3,2018_3
Maï-Ndombe,2010_1,2020_47,2011_49,2018_47,2019_11
Maï-Ndombe,2010_1,2020_47,2011_49,2019_27,2019_31
Maï-Ndombe,2010_1,2020_47,2011_49,2019_45,2019_45
Maï-Ndombe,2010_1,2020_47,2011_49,2020_7,2020_7
Maï-Ndombe,2010_1,2020_47,2012_15,2011_17,2011_17
Maï-Ndombe,2010_1,2020_47,2012_15,2011_37,2011_37
Maï-Ndombe,2010_1,2020_47,2012_15,2012_25,2012_25
Maï-Ndombe,2010_1,2020_47,2012_15,2013_13,2013_20
Maï-Ndombe,2010_1,2020_47,2012_15,2014_27,2014_27
Maï-Ndombe,2010_1,2020_47,2012_15,2014_38,2014_38
Maï-Ndombe,2010_1,2020_47,2012_15,2015_44,2015_44
Maï-Ndombe,2010_1,2020_47,2012_15,2016_7,2016_7
Maï-Ndombe,2010_1,2020_47,2012_15,2016_17,2016_17
Maï-Ndombe,2010_1,2020_47,2012_15,2016_38,2016_38
Maï-Ndombe,2010_1,2020_47,2012_15,2017_21,2017_21
Maï-Ndombe,2010_1,2020_47,2012_15,2018_3,2018_3
Maï-Ndombe,2010_1,2020_47,2012_15,2018_47,2019_11
Maï-Ndombe,2010_1,2020_47,2012_15,2019_27,2019_31
Maï-Ndombe,2010_1,2020_47,2012_15,2019_45,2019_45
Maï-Ndombe,2010_1,2020_47,2012_15,2020_7,2020_7
Maï-Ndombe,2010_1,2020_47,2016_19,2011_17,2011_17
Maï-Ndombe,2010_1,2020_47,2016_19,2011_37,2011_37
Maï-Ndombe,2010_1,2020_47,2016_19,2012_25,2012_25
Maï-Ndombe,2010_1,2020_47,2016_19,2013_13,2013_20
Maï-Ndombe,2010_1,2020_47,2016_19,2014_27,2014_27
Maï-Ndombe,2010_1,2020_47,2016_19,2014_38,2014_38
Maï-Ndombe,2010_1,2020_47,2016_19,2015_44,2015_44
Maï-Ndombe,2010_1,2020_47,2016_19,2016_7,2016_7
Maï-Ndombe,2010_1,2020_47,2016_19,2016_17,2016_17
Maï-Ndombe,2010_1,2020_47,2016_19,2016_38,2016_38
Maï-Ndombe,2010_1,2020_47,2016_19,2017_21,2017_21
Maï-Ndombe,2010_1,2020_47,2016_19,2018_3,2018_3
Maï-Ndombe,2010_1,2020_47,2016_19,2018_47,2019_11
Maï-Ndombe,2010_1,2020_47,2016_19,2019_27,2019_31
Maï-Ndombe,2010_1,2020_47,2016_19,2019_45,2019_45
Maï-Ndombe,2010_1,2020_47,2016_19,2020_7,2020_7
Maï-Ndombe,2010_1,2020_47,2017_31,2011_17,2011_17
Maï-Ndombe,2010_1,2020_47,2017_31,2011_37,2011_37
Maï-Ndombe,2010_1,2020_47,2017_31,2012_25,2012_25
Maï-Ndombe,2010_1,2020_47,2017_31,2013_13,2013_20
Maï-Ndombe,2010_1,2020_47,2017_31,2014_27,2014_27
Maï-Ndombe,2010_1,2020_47,2017_31,2014_38,2014_38
Maï-Ndombe,2010_1,2020_47,2017_31,2015_44,2015_44
Maï-Ndombe,2010_1,2020_47,2017_31,2016_7,2016_7
Maï-Ndombe,2010_1,2020_47,2017_31,2016_17,2016_17
Maï-Ndombe,2010_1,2020_47,2017_31,2016_38,2016_38
Maï-Ndombe,2010_1,2020_47,2017_31,2017_21,2017_21
Maï-Ndombe,2010_1,2020_47,2017_31,2018_3,2018_3
Maï-Ndombe,2010_1,2020_47,2017_31,2018_47,2019_11
Maï-Ndombe,2010_1,2020_47,2017_31,2019_27,2019_31
Maï-Ndombe,2010_1,2020_47,2017_31,2019_45,2019_45
Maï-Ndombe,2010_1,2020_47,2017_31,2020_7,2020_7
Maï-Ndombe,2010_1,2020_47,2018_13,2011_17,2011_17
Maï-Ndombe,2010_1,2020_47,2018_13,2011_37,2011_37
Maï-Ndombe,2010_1,2020_47,2018_13,2012_25,2012_25
Maï-Ndombe,2010_1,2020_47,2018_13,2013_13,2013_20
Maï-Ndombe,2010_1,2020_47,2018_13,2014_27,2014_27
Maï-Ndombe,2010_1,2020_47,2018_13,2014_38,2014_38
Maï-Ndombe,2010_1,2020_47,2018_13,2015_44,2015_44
Maï-Ndombe,2010_1,2020_47,2018_13,2016_7,2016_7
Maï-Ndombe,2010_1,2020_47,2018_13,2016_17,2016_17
Maï-Ndombe,2010_1,2020_47,2018_13,2016_38,2016_38
Maï-Ndombe,2010_1,2020_47,2018_13,2017_21,2017_21
Maï-Ndombe,2010_1,2020_47,2018_13,2018_3,2018_3
Maï-Ndombe,2010_1,2020_47,2018_13,2018_47,2019_11
Maï-Ndombe,2010_1,2020_47,2018_13,2019_27,2019_31
Maï-Ndombe,2010_1,2020_47,2018_13,2019_45,2019_45
Maï-Ndombe,2010_1,2020_47,2018_13,2020_7,2020_7
Maniema,2010_1,2020_47,2015_36,2011_7,2011_17
Maniema,2010_1,2020_47,2015_36,2011_26,2011_28
Maniema,2010_1,2020_47,2015_36,2011_41,2011_47
Maniema,2010_1,2020_47,2015_36,2012_3,2012_3
Maniema,2010_1,2020_47,2015_36,2012_24,2012_37
Maniema,2010_1,2020_47,2015_36,2013_1,2013_21
Maniema,2010_1,2020_47,2015_36,2013_29,2014_15
Maniema,2010_1,2020_47,2015_36,2014_23,2014_45
Maniema,2010_1,2020_47,2015_36,2015_9,2015_24
Maniema,2010_1,2020_47,2015_36,2015_35,2015_46
Maniema,2010_1,2020_47,2015_36,2016_4,2016_4
Maniema,2010_1,2020_47,2015_36,2016_15,2016_20
Maniema,2010_1,2020_47,2015_36,2016_37,2016_38
Maniema,2010_1,2020_47,2015_36,2017_9,2017_20
Maniema,2010_1,2020_47,2015_36,2017_32,2017_38
Maniema,2010_1,2020_47,2015_36,2017_48,2017_49
Maniema,2010_1,2020_47,2015_36,2018_14,2018_28
Maniema,2010_1,2020_47,2015_36,2018_38,2019_8
Maniema,2010_1,2020_47,2015_36,2019_24,2020_14
Maniema,2010_1,2020_47,2015_39,2011_7,2011_17
Maniema,2010_1,2020_47,2015_39,2011_26,2011_28
Maniema,2010_1,2020_47,2015_39,2011_41,2011_47
Maniema,2010_1,2020_47,2015_39,2012_3,2012_3
Maniema,2010_1,2020_47,2015_39,2012_24,2012_37
Maniema,2010_1,2020_47,2015_39,2013_1,2013_21
Maniema,2010_1,2020_47,2015_39,2013_29,2014_15
Maniema,2010_1,2020_47,2015_39,2014_23,2014_45
Maniema,2010_1,2020_47,2015_39,2015_9,2015_24
Maniema,2010_1,2020_47,2015_39,2015_35,2015_46
Maniema,2010_1,2020_47,2015_39,2016_4,2016_4
Maniema,2010_1,2020_47,2015_39,2016_15,2016_20
Maniema,2010_1,2020_47,2015_39,2016_37,2016_38
Maniema,2010_1,2020_47,2015_39,2017_9,2017_20
Maniema,2010_1,2020_47,2015_39,2017_32,2017_38
Maniema,2010_1,2020_47,2015_39,2017_48,2017_49
Maniema,2010_1,2020_47,2015_39,2018_14,2018_28
Maniema,2010_1,2020_47,2015_39,2018_38,2019_8
Maniema,2010_1,2020_47,2015_39,2019_24,2020_14
Maniema,2010_1,2020_47,2015_40,2011_7,2011_17
Maniema,2010_1,2020_47,2015_40,2011_26,2011_28
Maniema,2010_1,2020_47,2015_40,2011_41,2011_47
Maniema,2010_1,2020_47,2015_40,2012_3,2012_3
Maniema,2010_1,2020_47,2015_40,2012_24,2012_37
Maniema,2010_1,2020_47,2015_40,2013_1,2013_21
Maniema,2010_1,2020_47,2015_40,2013_29,2014_15
Maniema,2010_1,2020_47,2015_40,2014_23,2014_45
Maniema,2010_1,2020_47,2015_40,2015_9,2015_24
Maniema,2010_1,2020_47,2015_40,2015_35,2015_46
Maniema,2010_1,2020_47,2015_40,2016_4,2016_4
Maniema,2010_1,2020_47,2015_40,2016_15,2016_20
Maniema,2010_1,2020_47,2015_40,2016_37,2016_38
Maniema,2010_1,2020_47,2015_40,2017_9,2017_20
Maniema,2010_1,2020_47,2015_40,2017_32,2017_38
Maniema,2010_1,2020_47,2015_40,2017_48,2017_49
Maniema,2010_1,2020_47,2015_40,2018_14,2018_28
Maniema,2010_1,2020_47,2015_40,2018_38,2019_8
Maniema,2010_1,2020_47,2015_40,2019_24,2020_14
Maniema,2010_1,2020_47,2015_50,2011_7,2011_17
Maniema,2010_1,2020_47,2015_50,2011_26,2011_28
Maniema,2010_1,2020_47,2015_50,2011_41,2011_47
Maniema,2010_1,2020_47,2015_50,2012_3,2012_3
Maniema,2010_1,2020_47,2015_50,2012_24,2012_37
Maniema,2010_1,2020_47,2015_50,2013_1,2013_21
Maniema,2010_1,2020_47,2015_50,2013_29,2014_15
Maniema,2010_1,2020_47,2015_50,2014_23,2014_45
Maniema,2010_1,2020_47,2015_50,2015_9,2015_24
Maniema,2010_1,2020_47,2015_50,2015_35,2015_46
Maniema,2010_1,2020_47,2015_50,2016_4,2016_4
Maniema,2010_1,2020_47,2015_50,2016_15,2016_20
Maniema,2010_1,2020_47,2015_50,2016_37,2016_38
Maniema,2010_1,2020_47,2015_50,2017_9,2017_20
Maniema,2010_1,2020_47,2015_50,2017_32,2017_38
Maniema,2010_1,2020_47,2015_50,2017_48,2017_49
Maniema,2010_1,2020_47,2015_50,2018_14,2018_28
Maniema,2010_1,2020_47,2015_50,2018_38,2019_8
Maniema,2010_1,2020_47,2015_50,2019_24,2020_14
Maniema,2010_1,2020_47,2016_39,2011_7,2011_17
Maniema,2010_1,2020_47,2016_39,2011_26,2011_28
Maniema,2010_1,2020_47,2016_39,2011_41,2011_47
Maniema,2010_1,2020_47,2016_39,2012_3,2012_3
Maniema,2010_1,2020_47,2016_39,2012_24,2012_37
Maniema,2010_1,2020_47,2016_39,2013_1,2013_21
Maniema,2010_1,2020_47,2016_39,2013_29,2014_15
Maniema,2010_1,2020_47,2016_39,2014_23,2014_45
Maniema,2010_1,2020_47,2016_39,2015_9,2015_24
Maniema,2010_1,2020_47,2016_39,2015_35,2015_46
Maniema,2010_1,2020_47,2016_39,2016_4,2016_4
Maniema,2010_1,2020_47,2016_39,2016_15,2016_20
Maniema,2010_1,2020_47,2016_39,2016_37,2016_38
Maniema,2010_1,2020_47,2016_39,2017_9,2017_20
Maniema,2010_1,2020_47,2016_39,2017_32,2017_38
Maniema,2010_1,2020_47,2016_39,2017_48,2017_49
Maniema,2010_1,2020_47,2016_39,2018_14,2018_28
Maniema,2010_1,2020_47,2016_39,2018_38,2019_8
Maniema,2010_1,2020_47,2016_39,2019_24,2020_14
Maniema,2010_1,2020_47,2017_42,2011_7,2011_17
Maniema,2010_1,2020_47,2017_42,2011_26,2011_28
Maniema,2010_1,2020_47,2017_42,2011_41,2011_47
Maniema,2010_1,2020_47,2017_42,2012_3,2012_3
Maniema,2010_1,2020_47,2017_42,2012_24,2012_37
Maniema,2010_1,2020_47,2017_42,2013_1,2013_21
Maniema,2010_1,2020_47,2017_42,2013_29,2014_15
Maniema,2010_1,2020_47,2017_42,2014_23,2014_45
Maniema,2010_1,2020_47,2017_42,2015_9,2015_24
Maniema,2010_1,2020_47,2017_42,2015_35,2015_46
Maniema,2010_1,2020_47,2017_42,2016_4,2016_4
Maniema,2010_1,2020_47,2017_42,2016_15,2016_20
Maniema,2010_1,2020_47,2017_42,2016_37,2016_38
Maniema,2010_1,2020_47,2017_42,2017_9,2017_20
Maniema,2010_1,2020_47,2017_42,2017_32,2017_38
Maniema,2010_1,2020_47,2017_42,2017_48,2017_49
Maniema,2010_1,2020_47,2017_42,2018_14,2018_28
Maniema,2010_1,2020_47,2017_42,2018_38,2019_8
Maniema,2010_1,2020_47,2017_42,2019_24,2020_14
Maniema,2010_1,2020_47,2019_42,2011_7,2011_17
Maniema,2010_1,2020_47,2019_42,2011_26,2011_28
Maniema,2010_1,2020_47,2019_42,2011_41,2011_47
Maniema,2010_1,2020_47,2019_42,2012_3,2012_3
Maniema,2010_1,2020_47,2019_42,2012_24,2012_37
Maniema,2010_1,2020_47,2019_42,2013_1,2013_21
Maniema,2010_1,2020_47,2019_42,2013_29,2014_15
Maniema,2010_1,2020_47,2019_42,2014_23,2014_45
Maniema,2010_1,2020_47,2019_42,2015_9,2015_24
Maniema,2010_1,2020_47,2019_42,2015_35,2015_46
Maniema,2010_1,2020_47,2019_42,2016_4,2016_4
Maniema,2010_1,2020_47,2019_42,2016_15,2016_20
Maniema,2010_1,2020_47,2019_42,2016_37,2016_38
Maniema,2010_1,2020_47,2019_42,2017_9,2017_20
Maniema,2010_1,2020_47,2019_42,2017_32,2017_38
Maniema,2010_1,2020_47,2019_42,2017_48,2017_49
Maniema,2010_1,2020_47,2019_42,2018_14,2018_28
Maniema,2010_1,2020_47,2019_42,2018_38,2019_8
Maniema,2010_1,2020_47,2019_42,2019_24,2020_14
Mongala,2010_1,2020_47,2016_15,2011_18,2011_18
Mongala,2010_1,2020_47,2016_15,2011_41,2011_41
Mongala,2010_1,2020_47,2016_15,2013_39,2013_39
Mongala,2010_1,2020_47,2016_15,2013_51,2014_6
Mongala,2010_1,2020_47,2016_15,2014_31,2014_31
Mongala,2010_1,2020_47,2016_15,2015_1,2015_1
Mongala,2010_1,2020_47,2016_15,2015_20,2015_20
Mongala,2010_1,2020_47,2016_15,2016_19,2016_23
Mongala,2010_1,2020_47,2016_15,2016_49,2016_51
Mongala,2010_1,2020_47,2016_15,2017_16,2017_21
Mongala,2010_1,2020_47,2016_15,2020_19,2020_19
Mongala,2010_1,2020_47,2016_27,2011_18,2011_18
Mongala,2010_1,2020_47,2016_27,2011_41,2011_41
Mongala,2010_1,2020_47,2016_27,2013_39,2013_39
Mongala,2010_1,2020_47,2016_27,2013_51,2014_6
Mongala,2010_1,2020_47,2016_27,2014_31,2014_31
Mongala,2010_1,2020_47,2016_27,2015_1,2015_1
Mongala,2010_1,2020_47,2016_27,2015_20,2015_20
Mongala,2010_1,2020_47,2016_27,2016_19,2016_23
Mongala,2010_1,2020_47,2016_27,2016_49,2016_51
Mongala,2010_1,2020_47,2016_27,2017_16,2017_21
Mongala,2010_1,2020_47,2016_27,2020_19,2020_19
Mongala,2010_1,2020_47,2016_34,2011_18,2011_18
Mongala,2010_1,2020_47,2016_34,2011_41,2011_41
Mongala,2010_1,2020_47,2016_34,2013_39,2013_39
Mongala,2010_1,2020_47,2016_34,2013_51,2014_6
Mongala,2010_1,2020_47,2016_34,2014_31,2014_31
Mongala,2010_1,2020_47,2016_34,2015_1,2015_1
Mongala,2010_1,2020_47,2016_34,2015_20,2015_20
Mongala,2010_1,2020_47,2016_34,2016_19,2016_23
Mongala,2010_1,2020_47,2016_34,2016_49,2016_51
Mongala,2010_1,2020_47,2016_34,2017_16,2017_21
Mongala,2010_1,2020_47,2016_34,2020_19,2020_19
Mongala,2010_1,2020_47,2017_24,2011_18,2011_18
Mongala,2010_1,2020_47,2017_24,2011_41,2011_41
Mongala,2010_1,2020_47,2017_24,2013_39,2013_39
Mongala,2010_1,2020_47,2017_24,2013_51,2014_6
Mongala,2010_1,2020_47,2017_24,2014_31,2014_31
Mongala,2010_1,2020_47,2017_24,2015_1,2015_1
Mongala,2010_1,2020_47,2017_24,2015_20,2015_20
Mongala,2010_1,2020_47,2017_24,2016_19,2016_23
Mongala,2010_1,2020_47,2017_24,2016_49,2016_51
Mongala,2010_1,2020_47,2017_24,2017_16,2017_21
Mongala,2010_1,2020_47,2017_24,2020_19,2020_19
Nord-Kivu,2010_1,2020_47,2011_49,2010_2,2020_20
Nord-Kivu,2010_1,2020_47,2012_5,2010_2,2020_20
Nord-Kivu,2010_1,2020_47,2012_30,2010_2,2020_20
Nord-Kivu,2010_1,2020_47,2012_33,2010_2,2020_20
Nord-Kivu,2010_1,2020_47,2012_34,2010_2,2020_20
Nord-Kivu,2010_1,2020_47,2013_5,2010_2,2020_20
Nord-Kivu,2010_1,2020_47,2015_50,2010_2,2020_20
Nord-Kivu,2010_1,2020_47,2016_13,2010_2,2020_20
Nord-Kivu,2010_1,2020_47,2016_13,2010_2,2020_20
Nord-Kivu,2010_1,2020_47,2016_13,2010_2,2020_20
Nord-Kivu,2010_1,2020_47,2016_14,2010_2,2020_20
Nord-Kivu,2010_1,2020_47,2017_27,2010_2,2020_20
Nord-Kivu,2010_1,2020_47,2017_28,2010_2,2020_20
Nord-Kivu,2010_1,2020_47,2017_29,2010_2,2020_20
Nord-Kivu,2010_1,2020_47,2017_31,2010_2,2020_20
Nord-Kivu,2010_1,2020_47,2017_32,2010_2,2020_20
Nord-Kivu,2010_1,2020_47,2017_37,2010_2,2020_20
Nord-Kivu,2010_1,2020_47,2017_40,2010_2,2020_20
Nord-Kivu,2010_1,2020_47,2017_42,2010_2,2020_20
Nord-Kivu,2010_1,2020_47,2018_13,2010_2,2020_20
Nord-Kivu,2010_1,2020_47,2019_25,2010_2,2020_20
Nord-Kivu,2010_1,2020_47,2019_27,2010_2,2020_20
Nord-Kivu,2010_1,2020_47,2019_29,2010_2,2020_20
Nord-Kivu,2010_1,2020_47,2019_31,2010_2,2020_20
Nord-Kivu,2010_1,2020_47,2019_34,2010_2,2020_20
Nord-Kivu,2010_1,2020_47,2019_39,2010_2,2020_20
Nord-Kivu,2010_1,2020_47,2019_45,2010_2,2020_20
